track_id,Unnamed: 0,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6osLH2yLhpwuESclKx84sg,34023,0.53,0.04576140927711729,0,0.509,0.611,9,0.8091485859090319,1,0.03461139896373057,0.185,0.0,0.116,0.208,0.41153049652384005
2lntQGHk2ZQkyyrnpcu5sJ,34024,0.55,0.06054232194291137,0,0.365,0.404,7,0.7824760002219632,1,0.04538860103626943,0.813,0.0,0.291,0.308,0.30817842644182564
3u6PxWema1snbjLbFEyjkJ,34025,0.78,0.03642300080480477,0,0.471,0.561,11,0.785435510423025,0,0.031088082901554404,0.0472,1.91e-06,0.122,0.215,0.4101046956921914
7CDP4uXu6mkBDzaTOx9yTS,34026,0.56,0.05303501139424073,0,0.836,0.629,9,0.771673787988088,0,0.0816580310880829,0.359,3.01e-05,0.101,0.801,0.4727248820735335
7yq4Qj7cqayVTp3FF9CWbm,34027,0.82,0.03900486797096593,0,0.484,0.731,1,0.7923533655180066,1,0.03927461139896374,0.431,0.0,0.151,0.51,0.4176897917591177
4w2W5Gh1GjbbSWGF0TD2iC,34028,0.59,0.037802720679281955,0,0.468,0.742,4,0.7639605645265708,0,0.08746113989637307,0.333,1.39e-05,0.0825,0.372,0.6040711339020101
3FTRSa9mWB3kKx2jkhUAN3,34029,0.6,0.045048445810289474,0,0.751,0.344,6,0.7735234818637515,1,0.03927461139896374,0.528,1.62e-06,0.113,0.471,0.5017010995513042
4137w3YEeQSgz52qxyjxHR,34030,0.55,0.033021244745617725,0,0.63,0.376,2,0.7346429165973031,1,0.026113989637305702,0.416,0.000179,0.0954,0.347,0.4148751705208487
6l1VsKiMyaUWElFrM1rsuu,34031,0.54,0.05079740591278513,0,0.693,0.518,1,0.7469988716867357,1,0.02922279792746114,0.653,0.531,0.138,0.374,0.5261122890061305
74AqVxZ3oXwJ8olHssBUG3,34032,0.58,0.05109966118005573,0,0.689,0.742,3,0.7761315502284372,0,0.042797927461139904,0.0339,0.0046,0.0928,0.876,0.6409365087191623
5wNpnKRUxbPoIpDXFZ5NkU,34033,0.59,0.052942979152405964,0,0.8,0.634,1,0.8071324195845586,0,0.1367875647668394,0.356,0.000605,0.0733,0.46,0.4108977203622438
4sNiMTu47WkUgW87qeUlWF,34034,0.65,0.04207935585068246,0,0.718,0.83,4,0.8146606736585095,0,0.05233160621761659,0.404,2.5e-05,0.124,0.771,0.43148759923080715
4QSF0d4ENvMXA03ARpMfaP,34035,0.59,0.08088392958578808,0,0.452,0.703,6,0.7955163420453913,1,0.20207253886010365,0.484,9.32e-06,0.121,0.813,0.7068972601613989
7wKwX3QFmx3icbH7iKVPe4,34036,0.54,0.06982077580124854,0,0.796,0.517,1,0.7998446257144441,1,0.02663212435233161,0.613,1.28e-05,0.138,0.614,0.44160790888023266
6Y1cH3RzDCMWGQtOS0HmP8,34037,0.62,0.047139410707244866,0,0.543,0.44,7,0.7571906849416421,1,0.06186528497409327,0.795,0.0,0.224,0.726,0.5157947504232204
5aQe0faFOjeskrHwpleXLJ,34038,0.55,0.0381441182900715,0,0.428,0.442,7,0.7222314706916005,1,0.03139896373056995,0.775,0.000132,0.0818,0.687,0.4348446000361586
1TkyDEdjiUuYhoMkxdZCiO,34039,0.58,0.03380103660381934,0,0.738,0.305,0,0.7373619665945286,1,0.029637305699481867,0.851,1.74e-05,0.15,0.489,0.4769242147823085
1opxtm6zIv7IF19S0eCtvV,34040,0.56,0.041802495372133895,0,0.768,0.788,1,0.8141797532508369,1,0.07119170984455958,0.0992,2.94e-05,0.103,0.931,0.4642604736781552
555NYWQ1PbmLJiTW6XFwtr,34041,0.52,0.06496559769881208,0,0.39,0.505,9,0.7557849175961378,1,0.0394818652849741,0.421,0.0,0.0918,0.28,0.46721068980819486
7nr3RAMpV11jb07Rw2sfzk,34042,0.58,0.05432460840949383,0,0.788,0.55,11,0.7728760890072692,0,0.19585492227979276,0.173,0.433,0.0937,0.497,0.41891836365728186
2aHz87L2Z4a0ZEQ7vMlH8z,34043,0.54,0.046575760960572206,0,0.649,0.788,9,0.7384717829199267,1,0.038652849740932645,0.0717,0.00232,0.0936,0.869,0.4314341830613217
6D3vmtskO4RbZP3bBIDY3X,34044,0.55,0.054217110168512564,0,0.755,0.894,4,0.7581340288182304,0,0.10290155440414508,0.54,1.55e-05,0.141,0.799,0.43137665795572205
6nOf8jSSBzVVXXLz03dsrL,34045,0.0,0.031260412102048864,0,0.748,0.573,0,0.8041359155059836,1,0.03440414507772021,0.879,0.00581,0.0989,0.463,0.45282119553605177
3hhEJDjZDyG1M2fYJXY45R,34046,0.0,0.032553636944262256,0,0.452,0.267,8,0.7482011727059172,1,0.04217616580310881,0.856,0.129,0.114,0.148,0.6558108574527882
5sZgqfSApUfLjyPnql7i4M,34047,0.0,0.032553636944262256,0,0.452,0.267,8,0.7482011727059172,1,0.04217616580310881,0.856,0.129,0.114,0.148,0.6558108574527882
3uit1VjYh9PzjVdpuJNkP8,34048,0.0,0.034884993111902234,0,0.661,0.22,1,0.7624623124872832,1,0.030880829015544044,0.742,6.09e-06,0.115,0.274,0.42227947339874755
7EIuaWFdD2GovJs3pGcYFN,34049,0.0,0.034884993111902234,0,0.661,0.22,1,0.7624623124872832,1,0.030880829015544044,0.742,6.09e-06,0.115,0.274,0.42227947339874755
2n48BjaFSczfeIG3HaIaPv,34050,0.62,0.0334107587981964,0,0.567,0.696,9,0.8159924532489872,1,0.31191709844559584,0.456,0.0,0.113,0.544,0.3782727676150091
1Y3W451uvsj7cz5KSaZFjn,34051,0.2,0.047131964115063214,0,0.72,0.691,1,0.8333055879251984,1,0.05139896373056995,0.457,2.94e-05,0.0768,0.377,0.5545132554279046
4sDbdBjuYQVdNNB4PiHUPo,34052,0.74,0.04467439775685731,0,0.67,0.496,2,0.7084512513179069,1,0.028704663212435234,0.627,0.00319,0.0584,0.427,0.41159213056555394
2FGBAvdswjz67iMGUXgBZD,34053,0.53,0.05490868855010077,0,0.78,0.46,6,0.7771488818600522,1,0.08818652849740932,0.455,0.000141,0.061,0.788,0.5095368407212004
4QK1qv4mgsfdWmMzp1Z3fx,34054,0.52,0.040587937093480506,0,0.58,0.636,2,0.7931857277620553,1,0.027150259067357515,0.191,0.0313,0.0915,0.38,0.4315903226336637
0ekuaPp7dcww2tlJsa3imW,34055,0.38,0.05861690051830191,0,0.511,0.468,7,0.7641640308528939,0,0.031606217616580314,0.762,0.0,0.0869,0.353,0.5751277879131534
0q1EaeaqfLBLqRvlkSbYi9,34056,0.51,0.018677962574191447,0,0.582,0.419,2,0.7077113737676414,1,0.03709844559585492,0.403,0.129,0.133,0.183,0.40747908551517836
1bJAynHEPbXhmaezqhnPTu,34057,0.51,0.18777460502033969,0,0.514,0.642,4,0.6972606033701422,1,0.2549222797927461,0.17,0.0,0.262,0.81,0.32319658793945066
1YYhDizHx7PnDhAhko6cDS,34058,0.73,0.03630881972468612,0,0.462,0.395,9,0.7427445757727096,1,0.027357512953367875,0.758,0.0,0.121,0.625,0.3379969758230199
1afITFFlf2Sg7JVhND5RZK,34059,0.51,0.06663477997706832,0,0.808,0.402,11,0.6053493146884191,0,0.4062176165803109,0.731,0.153,0.197,0.633,0.41094291865950067
1PH0yXNGtSZbL2eufpgFJ4,34060,0.49,0.04952174739058999,0,0.54,0.718,2,0.8020642583652405,0,0.0444559585492228,0.022,0.000119,0.248,0.526,0.6820957217757178
5tJqtSvAfTJkMrV4Wst4Le,34061,0.52,0.04017722889392329,0,0.518,0.44,3,0.6473003717884689,1,0.03523316062176166,0.888,0.457,0.111,0.575,0.31291192084545466
44uOreAESeRIBaxkuCW4wN,34062,0.7,0.040450461545511567,0,0.389,0.431,7,0.7670680502376857,1,0.03564766839378238,0.249,0.0,0.13,0.275,0.5840441792811004
6KtNLc95StBKfOmFDAoTwi,34063,0.53,0.16408183995745895,0,0.4,0.694,3,0.7592068512661154,1,0.06435233160621762,0.573,0.0,0.874,0.727,0.6323734858570418
0fxglD52oLxhKpVv2od1x9,34064,0.52,0.07508055207888806,0,0.611,0.512,11,0.6843497401180104,0,0.037409326424870465,0.3,0.000851,0.219,0.263,0.4108401952566441
3hB9lDLyAClYVZivMMl20N,34065,0.53,0.03124761923855731,0,0.533,0.678,1,0.8191739267151286,1,0.02652849740932643,0.663,0.0,0.145,0.683,0.3326594678105944
3TaoFBplKZB4AclYV2cDwT,34066,0.5,0.041624540912818545,0,0.533,0.828,11,0.8138283114144609,1,0.03658031088082901,0.161,0.00242,0.0588,0.391,0.3284971155268478
40riOy7x9W7GXjyGp4pjAv,34067,0.84,0.07472865286373978,0,0.579,0.508,2,0.7407469063869929,1,0.027979274611398965,0.00574,0.000494,0.0575,0.609,0.6045272258106931
4sO9tnvCH3DJZ3AAXoixjd,34068,0.53,0.029650611622984765,0,0.714,0.393,5,0.728298466603777,1,0.07813471502590673,0.733,0.00192,0.123,0.72,0.2777188830268067
0OWzDem8abfJvWpQcssjIE,34069,0.52,0.055059911652866604,0,0.636,0.41,7,0.7243216247711003,1,0.028704663212435234,0.941,0.000717,0.125,0.516,0.47253997994839175
37Z0JtMr9BBTpD1TPClCY3,34070,0.51,0.04568866179965039,0,0.61,0.834,11,0.7882100512365203,0,0.07098445595854923,0.413,0.0,0.255,0.681,0.5752264023798958
0fcZ3nL9h1PV4mZKngBYxf,34071,0.51,0.07336516274145337,0,0.687,0.819,8,0.8540961470876569,1,0.023937823834196893,0.441,5.2e-06,0.11,0.501,0.41084841312887266
7FROOyFNVDaTbnnBcghUXL,34072,0.5,0.05015699898516314,0,0.709,0.779,8,0.7647374359543495,1,0.04248704663212435,0.334,0.000266,0.387,0.611,0.5301431553342209
7qH9Z4dJEN0l9bidizW7fq,34073,0.75,0.0491729031876188,0,0.457,0.407,9,0.703919501322531,1,0.03191709844559586,0.805,0.884,0.126,0.126,0.48096329898262735
7ibelrkhyU0Nd8AW1cjPil,34074,0.51,0.044894931448390824,0,0.665,0.854,0,0.8252409226273051,1,0.1077720207253886,0.731,0.0,0.155,0.48,0.29772118403103065
5h1L6nOR9QYXeeNW14aeus,34075,0.51,0.03267889244352285,0,0.619,0.277,11,0.6984444074505669,1,0.033367875647668396,0.892,0.0542,0.116,0.435,0.45845865588481827
6q7bXTv3yBedHblKRoC5uu,34076,0.51,0.040975923639970636,0,0.55,0.356,9,0.6545881656585834,1,0.04196891191709845,0.637,0.187,0.32,0.343,0.657064082967638
7mJdz7uNv3jgVSIMkSf8ca,34077,0.53,0.04072827671536547,0,0.468,0.104,6,0.6481512309712741,1,0.03481865284974093,0.895,0.00179,0.114,0.453,0.3938497444241737
4rA4v7povU8MXhZXOB6DcP,34078,0.52,0.07606732101208735,0,0.468,0.867,4,0.800769472652276,1,0.1305699481865285,0.0582,0.0,0.222,0.834,0.3446739970086945
64Xa40JF6SZScjZgCTY3KA,34079,0.51,0.062213222665517216,0,0.431,0.748,9,0.7971625695947321,1,0.08766839378238342,0.117,2.69e-05,0.154,0.457,0.3634641618592114
1dtx9AyVFLG001tZ6aNIAf,34080,0.5,0.050864616180681055,0,0.573,0.7,4,0.7929637644969757,1,0.028082901554404145,0.267,0.0187,0.117,0.319,0.3595524546784346
4ve9p2wRIRnwM7bbFHmtZG,34081,0.51,0.02985663400667711,0,0.688,0.492,5,0.7597062686125446,1,0.02652849740932643,0.492,0.000227,0.147,0.638,0.4434281675788505
5yvXCtOc2m4bSxG24lumPb,34082,0.51,0.06530584968003521,0,0.516,0.28,4,0.6972975972476555,0,0.02849740932642487,0.76,0.00582,0.0616,0.175,0.45765741334253734
1K3LRUEcUz5FMtPYyg0F45,34083,0.79,0.031148331342801962,0,0.682,0.471,0,0.7463329818914969,1,0.031191709844559583,0.765,0.0,0.0908,0.421,0.3283327580822773
2h1d6XPdBms5i7YwyfOO7q,34084,0.51,0.045524645833393,0,0.709,0.812,6,0.8699850174796071,0,0.12331606217616581,0.108,2.11e-06,0.465,0.908,0.5423138241046628
6pL5GxJALr2JguxCwJIzdy,34085,0.51,0.05023566554872315,0,0.393,0.69,10,0.8178421471246508,1,0.039585492227979274,0.866,4.27e-06,0.147,0.673,0.3444315697779531
4lKuVRhrSO9le6tRbgrpKC,34086,0.5,0.05417204873890052,0,0.546,0.505,0,0.7328857074154227,1,0.09046632124352331,0.314,2.93e-05,0.0971,0.522,0.34070065578620384
5GJPqaqlCSN19ReZ3Hmue4,34087,0.5,0.050864616180681055,0,0.573,0.7,4,0.7929637644969757,1,0.028082901554404145,0.267,0.0187,0.117,0.317,0.3595647814867774
7KKRPM4fUsfCkJnd1zPhHf,34088,0.51,0.07998021879615336,0,0.648,0.414,2,0.7139448421286276,1,0.03253886010362694,0.26,1.72e-05,0.0748,0.583,0.5915676413063129
2Bn2JQAGZzxe09jFzm1SqJ,34089,0.55,0.05826710162402538,0,0.771,0.878,3,0.7889314318480292,0,0.18341968911917098,0.417,6.32e-05,0.332,0.84,0.49308466051969824
2v8mIirSXpwpVwyBrUzAtT,34090,0.0,0.043388810445086634,0,0.552,0.873,0,0.8039879399959307,1,0.048082901554404145,0.00137,0.000273,0.0966,0.62,0.5138594415134033
2Z7jgbfY2gggLzTiwzGVUy,34091,0.01,0.04168296802070535,0,0.399,0.801,4,0.8303830716016499,0,0.05637305699481865,0.32,0.0,0.308,0.696,0.8209325641404926
1p9aRm4n7oG5hvPhREVHfh,34092,0.01,0.03900486797096593,0,0.483,0.731,1,0.7923163716404935,1,0.0394818652849741,0.436,0.0,0.151,0.484,0.4176897917591177
2YNgcIiD73XsXFNM3UuxlM,34093,0.5,0.045757781450157,0,0.704,0.903,5,0.779590477775928,0,0.09108808290155442,0.0159,0.572,0.0818,0.651,0.5423302598491199
7nXci98gcFBxwsSRxqkzSq,34094,0.5,0.03815672021530198,0,0.731,0.746,10,0.7893013706231617,0,0.0732642487046632,0.00528,0.000334,0.0852,0.788,0.5093190671071446
0S79nxCc3Ctvs4Rnz4Ohu7,34095,0.0,0.043388810445086634,0,0.552,0.873,0,0.8039879399959307,1,0.048082901554404145,0.00137,0.000273,0.0966,0.62,0.5138594415134033
0RL2WXAISzvSDcwnwssLhA,34096,0.0,0.043388810445086634,0,0.552,0.873,0,0.8039879399959307,1,0.048082901554404145,0.00137,0.000273,0.0966,0.62,0.5138594415134033
0BNfmNj23fWWufyAIeX9aO,34097,0.0,0.050039762892867407,0,0.413,0.835,2,0.8102399052956736,1,0.08124352331606217,0.238,0.0,0.0797,0.513,0.6165746264977071
1HLxLjywxg7Pyn0w6MxHjC,34098,0.0,0.04168296802070535,0,0.399,0.801,4,0.8303830716016499,0,0.05637305699481865,0.32,0.0,0.308,0.696,0.8209325641404926
6PL07DkNaAqFPbJBbIX1ZY,34099,0.0,0.03705729770807258,0,0.714,0.611,0,0.8154005512087749,1,0.03803108808290156,0.891,0.011,0.0969,0.412,0.4843285176602074
56ToH3YiSMT51y1H2dygOX,34100,0.53,0.05528808287484283,0,0.329,0.277,10,0.6736585095166749,0,0.03129533678756477,0.971,0.024,0.0971,0.121,0.6562751672336998
1VyiUi0mRnSKgtHa5dBoUd,34101,0.63,0.03888514968127631,0,0.556,0.657,0,0.8038029706083643,1,0.027461139896373058,0.17,0.0,0.113,0.79,0.3308885163453478
0pdKRp2sUthTPe7RLWpPqQ,34102,0.75,0.04179313939734157,0,0.713,0.452,1,0.737898377818471,1,0.030569948186528497,0.841,0.0038,0.105,0.235,0.42306838913268574
0Bfima51LTKrxuBYjv0Qwp,34103,0.49,0.035743642471924915,0,0.68,0.378,4,0.7189020217154061,0,0.04704663212435234,0.184,0.0,0.111,0.454,0.30816199069736866
55A2PJuVAmaghsWUvfmYtY,34104,0.48,0.036464434407456524,0,0.621,0.491,5,0.7482751604609437,1,0.030466321243523317,0.849,1.08e-05,0.0774,0.674,0.4519049027825715
1ZVM6nEcLkBQAawbYufNZI,34105,0.46,0.045716538785766314,0,0.488,0.889,4,0.8314004032332649,1,0.06932642487046632,0.38,0.0,0.13,0.118,0.5133088440740923
0pjuZ5AmtQ5u5IGl0kKLAJ,34106,0.47,0.037314682483992216,0,0.586,0.756,8,0.8269241440541589,0,0.11398963730569948,0.0843,0.0,0.295,0.403,0.5753702151438949
72VBmMUTEVWFcDUVgMbqo0,34107,0.73,0.040563496996063805,0,0.425,0.544,9,0.7847511236890294,0,0.030259067357512954,0.0562,0.0,0.115,0.138,0.36998093453642983
2ZH9LPIKLzTvgZi2AKmKQi,34108,0.46,0.04727440405781992,0,0.311,0.224,11,0.7142222962099772,1,0.03316062176165803,0.878,1.27e-05,0.0932,0.194,0.6802713541409857
5KZfM2W4L74di6cYgKoUE5,34109,0.47,0.0460159299791209,0,0.547,0.709,11,0.7706009655402031,0,0.03875647668393783,0.159,0.0,0.109,0.401,0.5755058100356656
3OoivGRgydZVFGzXh77rEA,34110,0.45,0.055906531902442005,0,0.509,0.933,0,0.7860644063407506,1,0.2663212435233161,0.607,0.0302,0.0595,0.429,0.4884333448383544
1cUq9SX7nQL1u0kKyhT7lX,34111,0.46,0.07718583734542354,0,0.387,0.475,3,0.6896028707248949,1,0.03533678756476684,0.0734,0.000527,0.044,0.157,0.5634543004125371
3BBslCw87ODOwkfu7QMUug,34112,0.47,0.05741876293010037,0,0.586,0.524,1,0.7575421267780181,1,0.045181347150259066,0.74,2.98e-06,0.136,0.529,0.40299212727840505
70BWIfaEgeZB0MJkUQmDqU,34113,0.46,0.08372967342874518,0,0.333,0.681,1,0.7701570390100438,1,0.07191709844559586,0.376,7.91e-06,0.157,0.43,0.31454316848281644
7CoMBpPTwQi2wPT0U0Nr9b,34114,0.73,0.039839840986616186,0,0.509,0.31,9,0.7196788931431848,1,0.03243523316062177,0.959,0.229,0.0963,0.151,0.5648718833719573
4lSs8Q2cYcrEy2aps8MPgx,34115,0.48,0.040122429612996786,0,0.491,0.556,5,0.8047648114237093,1,0.02829015544041451,0.701,1.46e-06,0.0849,0.413,0.4109264829150436
1iIPI8CWallsW53fL9hwQh,34116,0.47,0.0979081758808698,0,0.462,0.574,3,0.7377504023084179,0,0.10362694300518135,0.921,0.0111,0.243,0.741,0.3697590519862597
788Lp6lHrCrxJAZvS2l9YZ,34117,0.5,0.059379316994746335,0,0.748,0.812,0,0.7693431737047518,1,0.04880829015544042,0.0634,0.00146,0.114,0.906,0.41086895780944394
5fIWOnufnkAtDp9SDqRMD3,34118,0.45,0.05619733087404853,0,0.528,0.427,4,0.68858553909328,1,0.05678756476683938,0.27,2.18e-05,0.105,0.307,0.5470103380832635
2dEfpsiyIttecwUxkGH2yD,34119,0.47,0.06552237366808629,0,0.655,0.325,9,0.8139022991694873,1,0.03129533678756477,0.833,0.0,0.11,0.614,0.4926039149943296
0FTfaxNtqgYbqPPcrWQ1IS,34120,0.48,0.1349677648480752,0,0.436,0.674,10,0.6787821615522631,1,0.038134715025906735,0.664,0.0044,0.266,0.752,0.5698026067090709
5LhYDk8wnGGeaQufZAe7ce,34121,0.47,0.05705006114797811,0,0.746,0.737,7,0.7825684849157464,1,0.19792746113989637,0.19,0.00743,0.088,0.611,0.3900900678796246
51Gk1czQl7NjX0jHwawO1G,34122,0.48,0.04729311600740459,0,0.752,0.204,2,0.6210532156928028,1,0.038445595854922285,0.834,0.102,0.109,0.38,0.48484213467449006
2ixsaeFioXJmMgkkbd4uj1,34123,0.79,0.03832760995895782,0,0.717,0.455,5,0.7625917910585797,1,0.02860103626943005,0.0846,0.0,0.11,0.389,0.5251713426359647
4U45aEWtQhrm8A5mxPaFZ7,34124,0.79,0.04090661305120296,0,0.532,0.495,10,0.792945267558219,1,0.0355440414507772,0.659,0.0,0.0754,0.308,0.5133540423713492
2WAZgWQpoeHJwazZzbs2rH,34125,0.48,0.04108475844877938,0,0.596,0.358,0,0.6758411482899579,1,0.02642487046632124,0.9,0.0503,0.108,0.43,0.3900695231990533
7iqrdb5JRoBOE9CQLCv9W0,34126,0.46,0.06530584968003521,0,0.516,0.28,4,0.6972975972476555,0,0.02849740932642487,0.76,0.00582,0.0616,0.175,0.45765741334253734
6VJPFl2Jf1tnGhwaTgv04v,34127,0.46,0.049278873922511526,0,0.717,0.743,10,0.7479977063795942,1,0.045492227979274616,0.184,0.000771,0.0984,0.46,0.5586632809033084
2VJLjzAtXuIU1ppOULery6,34128,0.48,0.05155333048835324,0,0.391,0.55,6,0.779590477775928,0,0.04051813471502591,0.561,1.07e-05,0.0915,0.657,0.3403596140887201
5GpK2be6lGPawut1iSqOKN,34129,0.46,0.07998021879615336,0,0.649,0.413,2,0.7139263451898711,1,0.03274611398963731,0.261,1.93e-05,0.0748,0.59,0.5914649179034563
35q8YicLrwGBD0jmKq7Mfu,34130,0.46,0.05636497466726621,0,0.361,0.445,11,0.7354937757801083,0,0.03450777202072539,0.835,0.893,0.146,0.5,0.410885393553901
4ofwffwvvnbSkrMSCKQDaC,34131,0.78,0.03843338975558948,0,0.673,0.735,5,0.8286258624197695,1,0.047357512953367875,0.286,0.0,0.242,0.754,0.47558470160905936
3U4aD5lR1h9WrO3eUPaf6H,34132,0.47,0.03147273544835645,0,0.484,0.384,5,0.7814771655291048,1,0.03253886010362694,0.517,0.0,0.149,0.185,0.5515918018506648
2JnZ5Q6YjESfLil5hg7WUT,34133,0.48,0.049285365823387835,0,0.597,0.892,4,0.8214490501821947,0,0.050984455958549224,0.145,9.24e-05,0.118,0.634,0.328751869565932
1aDW8ixWyS9YIyapp5JYLu,34134,0.48,0.08298062263057551,0,0.353,0.808,1,0.8238906460980707,1,0.09305699481865286,0.406,3.27e-06,0.392,0.491,0.3028820077905428
73s6UhNKUFlAxB0Rd0J66W,34135,0.48,0.04859588776267138,0,0.742,0.943,4,0.8472522797477017,0,0.04362694300518135,0.31,0.000374,0.0188,0.881,0.5342438735762537
5xYpEeGFXmkGMBQ22NfKfO,34136,0.69,0.03714894807338521,0,0.567,0.131,1,0.6549211105562028,1,0.030051813471502594,0.888,0.0553,0.158,0.0657,0.4305507617967556
2DxsGXCFkJvTz7Dv8lgOhd,34137,0.46,0.05979919023083481,0,0.313,0.47,1,0.7100789819284907,1,0.03896373056994819,0.847,5.86e-06,0.0663,0.718,0.3561790181286261
7J0E3iSjAxIdQtArstSfIJ,34138,0.46,0.0416277868632567,0,0.679,0.608,0,0.727743558441078,0,0.038134715025906735,0.639,7.55e-06,0.0873,0.361,0.4768132735072235
7y2LdSannuZhlHK3eTOyly,34139,0.49,0.05741876293010037,0,0.586,0.524,1,0.7575421267780181,1,0.045181347150259066,0.74,2.98e-06,0.136,0.529,0.40299212727840505
3E0D36S3MKA9e3f8yCOFR3,34140,0.46,0.05015699898516314,0,0.709,0.779,8,0.7647374359543495,1,0.04248704663212435,0.334,0.000266,0.387,0.611,0.5301431553342209
6WCH22y0yjBbL1Vyuf0E9g,34141,0.46,0.03899532105791253,0,0.874,0.826,7,0.8011394114274086,1,0.18549222797927462,0.116,0.0298,0.0917,0.691,0.5337959995397992
0wpcRLephj4UkW7QDeu7tc,34142,0.48,0.04371722425412355,0,0.444,0.651,5,0.7721362114570038,1,0.051502590673575134,0.496,0.000366,0.247,0.415,0.5132924083296353
5aj4UEKeW7T3eI4ETaN7Me,34143,0.0,0.04313925413787079,0,0.672,0.601,11,0.7965151767382498,1,0.028911917098445598,0.128,0.0,0.0824,0.763,0.3891121410844304
2GxASwsYYNS8WPKri3dFSD,34144,0.0,0.04127054137679852,0,0.51,0.262,2,0.7144442594750569,1,0.03419689119170985,0.776,0.000137,0.113,0.234,0.49198757457719045
69K4Q0IBI85kwCbJYUQ7Qi,34145,0.0,0.03499000915548962,0,0.696,0.343,7,0.7016813717329782,0,0.03896373056994819,0.707,0.000119,0.107,0.38,0.538447315221143
3A47sbm8jQSMNyAtLHk9Em,34146,0.0,0.0443179160234434,0,0.388,0.334,4,0.7333111370068253,1,0.03253886010362694,0.364,8.45e-06,0.256,0.22,0.4964416613250497
1ryH3lEGX8dn6YhpJvp1YF,34147,0.0,0.04687648872175426,0,0.733,0.756,2,0.7672715165640085,1,0.13989637305699484,0.438,3.22e-05,0.335,0.923,0.5098778824186841
2gVaoi7sYWUWNpuQGysjdQ,34148,0.0,0.0443179160234434,0,0.388,0.334,4,0.7333111370068253,1,0.03253886010362694,0.364,8.45e-06,0.256,0.22,0.4964416613250497
7eGrb4IuURKz6R6hDMrB8p,34149,0.0,0.0443179160234434,0,0.388,0.334,4,0.7333111370068253,1,0.03253886010362694,0.364,8.45e-06,0.256,0.22,0.4964416613250497
1XZPtZVqcOzzxbYIR7MjQw,34150,0.69,0.03682549865913606,0,0.409,0.223,10,0.6593233819802822,1,0.03067357512953368,0.947,0.0123,0.0635,0.173,0.36929885114146244
3tyEQOACloIoX0jbM8YWx2,34151,0.44,0.06556266164117164,0,0.551,0.586,2,0.792131402252927,1,0.04632124352331606,0.686,0.0,0.477,0.16,0.5902486728136351
5e4uOUdrpFCKC2kwnXWWtY,34152,0.46,0.02908371592587395,0,0.777,0.215,0,0.6626528309564768,1,0.05544041450777202,0.89,0.00773,0.109,0.221,0.4561617605969462
2p2S8TcwaKkzOwZpRUnYhS,34153,0.46,0.038187652213595,0,0.442,0.627,10,0.6597673085104414,0,0.21658031088082902,0.793,0.00324,0.145,0.691,0.62860148250415
2GmDKB7skBipPXBBkM0RBt,34154,0.44,0.05012129353034343,0,0.56,0.314,2,0.7200858257958308,1,0.03316062176165803,0.525,1.48e-05,0.104,0.172,0.5754318491856089
5HpnLY6fuuYilWgbD5oIC1,34155,0.44,0.05330480715712978,0,0.693,0.456,2,0.7375284390433382,1,0.05139896373056995,0.0927,5.52e-05,0.111,0.333,0.5341452591095114
33YTaLQXA6q4Vc7eba2mWu,34156,0.44,0.07446897682868733,0,0.49,0.699,8,0.7762610287997336,1,0.049326424870466325,0.349,0.000241,0.178,0.156,0.41207698502703677
0WzODQag2H6Ob1JPOpSYSM,34157,0.45,0.06534480108529307,0,0.639,0.373,1,0.7055657288718716,1,0.03461139896373057,0.847,0.0225,0.0938,0.404,0.5175615929523527
7eTy1IzCaICfm6JYy1BV4u,34158,0.46,0.04427800992688019,0,0.731,0.317,6,0.6613765421822688,1,0.03709844559585492,0.812,0.149,0.106,0.33,0.4687392140427
44alNkXsYnTyPnkMdohBcx,34159,0.64,0.04006190218423824,0,0.581,0.421,1,0.7350498492499491,1,0.025388601036269432,0.894,0.000491,0.119,0.433,0.39433048994954223
3cTJHpoAx4DRKBaVmBb6eU,34160,0.44,0.036853375645251985,0,0.846,0.747,0,0.8052272348926253,0,0.07191709844559586,0.0694,0.0,0.144,0.79,0.5259725851782456
0oTqkG52eKcJ8WVVurBK38,34161,0.44,0.0450614296120421,0,0.604,0.602,5,0.7942770471486968,1,0.03803108808290156,0.766,5.61e-06,0.16,0.442,0.554866623933731
1udS0lQ0dypXEoKjP1JHwa,34162,0.45,0.03842708879297423,0,0.339,0.497,5,0.7514751308658416,1,0.051191709844559584,0.727,2.18e-06,0.103,0.556,0.6161966043751952
6pf5fo5TRyimTOKSTZIP2t,34163,0.44,0.06052475562289312,0,0.825,0.763,6,0.7697501063573977,1,0.07689119170984457,0.291,1.73e-05,0.58,0.766,0.49299015498907023
5cJJdUtacwBrphoMjh3tKG,34164,0.44,0.045195086394789676,0,0.25,0.618,2,0.7736529604350479,1,0.03917098445595855,0.16,0.0169,0.109,0.12,0.27378663116545865
0jpcPKLwQbM2YLO46t7fHk,34165,0.45,0.04397040838829969,0,0.693,0.926,7,0.8092225736640585,1,0.12642487046632125,0.245,4.13e-05,0.0442,0.501,0.5463364725605245
1LuQWAyEshhEA24XRaadeo,34166,0.44,0.050491331880293165,0,0.636,0.607,0,0.7667166084013095,1,0.03326424870466321,0.658,0.0168,0.145,0.229,0.49240257712473084
